"level1_ecoregion","plot_ID","Dep_Shistoric","Dep_Sdiff","Dep_Nhistoric","Dep_Ndiff","ecoregion_ortho","Dep_Nhistoric_ortho","Dep_Ndiff_ortho","c"
"TEMPERATE SIERRAS",2252194010690,2.25033247147248,-0.53874500983612,7.56290099260677,-0.612752171515861,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.572187009200392,-0.888650994465669,-0.871100889027377
"TEMPERATE SIERRAS",2252227010690,1.62084462779641,-0.584845378432775,5.11791490433702,-0.869690992973383,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.0523583192122973,-0.275894016874529,-0.871100889027377
"TEMPERATE SIERRAS",2260100010690,2.09849264645694,-0.450885515002394,3.53302687718597,0.877687640723122,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.580022301471874,1.04646184001706,-0.871100889027377
"TEMPERATE SIERRAS",2260132010690,2.47725015830996,-0.423279051855406,4.62489483478089,1.35047017531002,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.163618351909855,1.1351346279008,-0.871100889027377
"TEMPERATE SIERRAS",2260299010690,2.02007593807306,-0.469038886527609,3.21639332625789,0.657184626105745,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.852828214941619,0.907527416984308,-0.871100889027377
"TEMPERATE SIERRAS",2260538010690,1.97382357850598,-0.43984445523325,3.14142512596588,0.696354190125028,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.834332711656935,0.890619728307228,-0.871100889027377
"TEMPERATE SIERRAS",2260637010690,2.42018716159946,-0.720950042508555,3.8568440029412,0.578304788604254,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.695913478730362,1.42413425269054,-0.871100889027377
"TEMPERATE SIERRAS",2260771010690,2.48061541662311,-0.533087639441286,4.12473324244514,1.16240020228213,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.468067812572138,1.35057220555243,-0.871100889027377
"TEMPERATE SIERRAS",2260892010690,2.30877343719236,-0.476162884101455,3.63688943135533,1.12240229319012,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.64016820967292,1.25121575084536,-0.871100889027377
"TEMPERATE SIERRAS",2261047010690,2.52305410711784,-0.344720911299659,5.06496403541239,1.77853712058761,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.365396642739064,1.34293821847341,-0.871100889027377
"TEMPERATE SIERRAS",2261106010690,2.47514727419517,-0.365625538558808,4.61492705703956,1.59867074996044,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0278094952651375,1.23699216716744,-0.871100889027377
"TEMPERATE SIERRAS",2261199010690,2.6796182135009,-0.526193105228166,5.21946815996519,1.52910444985299,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.326194978608672,1.60091871994467,-0.871100889027377
"SOUTHERN SEMIARID HIGHLANDS",2264800010690,2.62883295863013,-1.3536698173574,4.18987757136056,-0.766673734451473,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.749151999632243,2.05702892569714,-0.871100889027377
"TEMPERATE SIERRAS",2253438010690,2.14985823905758,-0.444886700502017,4.76746902279528,0.570826370760272,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.150150480186052,0.515868885096991,-0.871100889027377
"TEMPERATE SIERRAS",2253455010690,2.6724842541446,-0.960469210417334,4.67928539049487,0.633496333505127,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.100218987931807,2.26019631092438,-0.871100889027377
"TEMPERATE SIERRAS",2253895010690,2.59136488795006,-0.720462447222792,5.45034138037505,0.449802806624947,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0451759834850174,1.02644733686075,-0.871100889027377
"TEMPERATE SIERRAS",2254036010690,3.20405868844432,-0.287493627944318,6.94506160635831,1.17277552489169,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.793654057068706,-0.621407058386748,-0.871100889027377
"TEMPERATE SIERRAS",2254135010690,1.2963873221735,0.116129071190136,2.58516163093526,1.98460832042838,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.367946047973608,1.09641769247885,-0.871100889027377
"TEMPERATE SIERRAS",2254169010690,2.01562572936029,-0.276974865723929,4.95415625621392,1.19238124278608,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.604486389177489,0.825021685056429,-0.871100889027377
"TEMPERATE SIERRAS",2254357010690,2.35837726010403,-0.386518798548466,5.85959717112119,0.740117160878814,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.217971731792538,0.241591959552117,-0.871100889027377
"TEMPERATE SIERRAS",2254424010690,2.57279712941724,-0.209461097235424,5.29363262247061,2.05243758071121,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.358381275679838,1.07176825122084,-0.871100889027377
"TEMPERATE SIERRAS",2254476010690,2.76410889762847,-0.636258894961799,6.65728799727582,0.127948546835285,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.19027692617666,-0.0239830478514239,-0.871100889027377
"TEMPERATE SIERRAS",2254986010690,1.40084995632658,-0.390215918326575,3.60344300200697,-0.188411052229195,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.30673915817375,0.105612975288268,-0.871100889027377
"TEMPERATE SIERRAS",2255799010690,1.70957291427954,-0.489344307370447,5.61484946961979,-0.491646159619785,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.405823350560227,-0.268359557942391,-0.871100889027377
"TEMPERATE SIERRAS",2255840010690,1.8082848731975,-0.0715323197429549,5.75846241702275,0.41033573688634,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.153327552430681,-0.957986565483407,-0.871100889027377
"TEMPERATE SIERRAS",2256127010690,2.13242244071172,-0.530059016802634,6.27350035385077,-1.51267245494168,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-1.28803536108228,-2.07390753541078,-0.871100889027377
"TEMPERATE SIERRAS",2256401010690,2.25121363236655,-0.215819516457458,7.75061012663316,0.0870331281850154,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.627254984636096,-1.32488795390281,-0.871100889027377
"TEMPERATE SIERRAS",2256531010690,2.54835509262447,-0.493135637442649,8.57444573909401,-0.580298394821283,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.522346829647912,-1.41283003099362,-0.871100889027377
"TEMPERATE SIERRAS",2256642010690,1.52316822297713,-0.601041669795311,5.053696801173,-0.849884364445726,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.318175766067309,-0.0548280981332104,-0.871100889027377
"TEMPERATE SIERRAS",2256671010690,2.03790137795023,-0.603064080041141,8.08856532574341,-1.67622648383432,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.37027759834276,-1.86668071168156,-0.871100889027377
"TEMPERATE SIERRAS",2256782010690,1.31416599527294,-0.374492267909306,4.62804554411145,-0.462796640747813,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.314577760399292,-0.251519563406996,-0.871100889027377
"TEMPERATE SIERRAS",2256871010690,1.76865260281529,-0.292424138088015,6.70519659087502,-0.21735708705684,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.861571959802669,-0.825390958052534,-0.871100889027377
"TEMPERATE SIERRAS",2257007010690,1.90285798908448,-0.596143654811745,4.44182682124522,-0.284803012063398,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.408257478004168,0.266440759762817,-0.871100889027377
"TEMPERATE SIERRAS",2257077010690,1.83431294223659,-0.607832387872946,6.27685379413868,-1.13395655686595,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.160703743727753,-0.815957781288491,-0.871100889027377
"TEMPERATE SIERRAS",2257153010690,2.74961467899955,-0.405435774817728,8.87812615791041,-0.410735707364948,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.208726276577764,-1.80854122964765,-0.871100889027377
"TEMPERATE SIERRAS",2257240010690,2.14658645382494,-0.374514723643119,6.74040444743222,-0.259987130614045,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.141878869084004,-0.986536554869195,-0.871100889027377
"TEMPERATE SIERRAS",2257366010690,2.21534075330777,-0.490874006853219,8.22649867506544,-0.952386981338175,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.607098629643386,-1.54650977181228,-0.871100889027377
"TEMPERATE SIERRAS",2257413010690,1.55468483261378,-0.434645607977416,4.83458397620428,-0.164647633658833,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.429998742576988,0.1481556773984,-0.871100889027377
"TEMPERATE SIERRAS",2257423010690,1.96552944802621,-0.561315547935296,7.15880718021232,-1.38950675175777,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.0616278044359257,-1.5519825506729,-0.871100889027377
"TEMPERATE SIERRAS",2257516010690,2.07094199123338,-0.952640046960652,10.4279673293652,-4.21502606209246,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0258227341605433,-3.99347830370046,-0.871100889027377
"TEMPERATE SIERRAS",2257648010690,1.81644094153732,-0.160523080173676,5.17061895727625,0.405633438087395,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0639644369695273,-0.578033229830095,-0.871100889027377
"TEMPERATE SIERRAS",2257785010690,2.34804963328875,-0.214378989016017,7.17692603960071,0.344656650672019,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.258878066228562,-1.08085995000784,-0.871100889027377
"TEMPERATE SIERRAS",2257978010690,1.60205536617562,-0.473678064175617,4.70819415940753,-0.636900935498436,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.2599417374592,-0.414174840094594,-0.871100889027377
"TEMPERATE SIERRAS",2258342010690,2.06410972279459,-0.373942187340043,6.86423851508014,-0.28813401498923,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.406040399692284,-0.92781308342972,-0.871100889027377
"TEMPERATE SIERRAS",2258658010690,1.4801374141869,-0.0196693548232565,3.21767020444639,0.685731289644522,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.816055288124737,-0.389302176344046,-0.871100889027377
"TEMPERATE SIERRAS",2258843010690,1.82836363331235,-0.66768843822144,4.18584403827713,-0.617531274186216,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.624691966071827,0.199605379658727,-0.871100889027377
"TEMPERATE SIERRAS",2259094010690,3.18016974194681,-0.549592773855905,8.58658446312534,-0.0135632463071609,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.160329570486459,-1.1264759368323,-0.871100889027377
"TEMPERATE SIERRAS",2259154010690,1.98286691244631,-0.416731863537221,3.67838828995713,0.684844116679229,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.522970544253874,0.759901088837302,-0.871100889027377
"TEMPERATE SIERRAS",2259541010690,2.54260889141236,0.0041511474967324,7.30654896595609,1.23966459613482,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.343427646319653,-1.01018120032149,-0.871100889027377
"TEMPERATE SIERRAS",2259844010690,1.85264261518134,0.061410001364109,3.77479738370496,2.00740137065868,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.102394583034154,0.687310741785558,-0.871100889027377
"TEMPERATE SIERRAS",2259984010690,2.55009859474989,-0.251161035568067,6.00139680685997,0.857290626503667,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.405466160749386,-0.430047666015341,-0.871100889027377
"TEMPERATE SIERRAS",2263546010690,2.50114941568077,-0.62475514379188,6.21135030652501,-0.413314658413896,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.594798988892923,-0.528098434129582,-0.871100889027377
"TEMPERATE SIERRAS",2263762010690,2.04684096983646,-0.129757251200101,4.84668203541619,2.19560052422017,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",1.25867320200892,1.57036884107466,-0.871100889027377
"TEMPERATE SIERRAS",2263803010690,2.93846786404257,-0.929612666820353,8.73729003767709,-1.42331075612153,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0717593303827949,-1.15798755325126,-0.871100889027377
"TEMPERATE SIERRAS",2263858010690,4.09664691701066,-2.32630757378844,14.5402962182632,-8.34113716570765,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-2.92270210704634,-6.28982170116752,-0.871100889027377
"TEMPERATE SIERRAS",2264063010690,2.57545162992421,-0.942740179479769,7.20952449856475,-1.49685451667586,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.409880113613693,-0.757485651505354,-0.871100889027377
"TEMPERATE SIERRAS",2264177010690,2.59076872071484,-0.931899348381506,7.01844951836081,-1.0791648492497,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.106399336040614,-0.22508015161451,-0.871100889027377
"TEMPERATE SIERRAS",2264356010690,2.45610413350178,-0.126743621835115,5.97945163083909,1.16587018860535,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.17445527866185,-0.425883985290572,-0.871100889027377
"TEMPERATE SIERRAS",2264453010690,2.37197092850968,-0.527514494065243,6.19455538918575,0.253864009703139,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.257142739123892,0.15540215700995,-0.871100889027377
"TEMPERATE SIERRAS",2264459010690,2.19760133785911,-0.393598120768201,5.55829375810062,0.684051889172109,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.334227028457683,0.390884468983019,-0.871100889027377
"TEMPERATE SIERRAS",2266398010690,1.9562586479467,-0.370420731219432,6.73621436638271,-0.326095526200887,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.516473193232211,-0.865043538758678,-0.871100889027377
"TEMPERATE SIERRAS",2266742010690,1.77403782174667,-0.521680002928493,4.91974727680608,-0.652523680442438,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.399035727704829,-0.434620649943993,-0.871100889027377
"TEMPERATE SIERRAS",4654256010690,2.11308669023702,-0.410482147146106,4.6132033680429,0.709361092957099,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.10810272842637,0.60668923134039,-0.871100889027377
"SOUTHERN SEMIARID HIGHLANDS",4654337010690,2.07845507199447,0.0114060282782558,3.49266474598647,1.39357279964989,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-1.29606677945459,-0.249340436161533,-0.871100889027377
"TEMPERATE SIERRAS",4654578010690,2.06768666823009,-0.539111518775538,4.11264418865735,-0.152891574748263,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-1.07865498933965,-0.00167699495014899,-0.871100889027377
"TEMPERATE SIERRAS",4655160010690,2.47311143880331,-0.414069255985128,5.2729137651628,1.35081596238265,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.323084867138058,1.09967228323667,-0.871100889027377
"TEMPERATE SIERRAS",4655259010690,2.59760091124148,-0.232183723241479,4.93722576349057,1.79378226769125,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.235780788268296,0.771178055320592,-0.871100889027377
"TEMPERATE SIERRAS",4655437010690,2.21605260297097,-0.651703493425517,4.10312215631433,0.24604747732203,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.619681846596865,0.890095725871407,-0.871100889027377
"TEMPERATE SIERRAS",4645175010690,2.55520743298652,-0.357658089986516,5.30041145043576,1.6324510372006,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.324386761753537,1.15126021742411,-0.871100889027377
"TEMPERATE SIERRAS",4645293010690,1.35478070234566,-0.232196749618387,3.23347992033567,0.997902547118882,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.53219784794628,1.16092831695582,-0.871100889027377
"TEMPERATE SIERRAS",4645504010690,2.42099610032685,-0.652270553326849,5.11084359905363,0.840732872310014,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.399584104885905,1.49366792499319,-0.871100889027377
"TEMPERATE SIERRAS",4645935010690,3.21120339478094,-0.291211543780941,6.95161774079205,1.15859527070795,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.812944041572904,-0.633996204739754,-0.871100889027377
"TEMPERATE SIERRAS",4645946010690,2.75873643887567,-0.716289840625669,6.28908513243132,0.0351472074436758,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.340226227771095,0.206230160455097,-0.871100889027377
"TEMPERATE SIERRAS",4645982010690,2.92911928032219,-0.374882808572188,6.67111137077683,0.95549977259817,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.334521928895073,-0.204738965523294,-0.871100889027377
"TEMPERATE SIERRAS",4646071010690,3.22598689042506,-0.603637687675058,7.16360857298857,0.551749892886432,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.511483716688114,-0.130460602522011,-0.871100889027377
"TEMPERATE SIERRAS",4646115010690,2.5706307970877,-0.497336470462698,6.26245644020716,0.556378252042837,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.104709288474218,0.210214412588202,-0.871100889027377
"TEMPERATE SIERRAS",4646202010690,2.91006014786875,-0.685009921743751,6.97025921753936,0.0292266029606374,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.287600389091546,-0.128290744155972,-0.871100889027377
"TEMPERATE SIERRAS",4646237010690,2.72362115113903,-0.860596645502665,5.74154223055295,-0.135372085734772,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.461012073301724,0.648112300452067,-0.871100889027377
"TEMPERATE SIERRAS",4646367010690,1.94938196875036,-0.0636512038412715,4.16244494316386,1.53910702519978,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0491096497300917,0.45335160180609,-0.871100889027377
"TEMPERATE SIERRAS",4646725010690,2.51152013158314,-0.261442569583136,5.0869494326436,1.50704958462913,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.176897335219127,0.596128119645348,-0.871100889027377
"TEMPERATE SIERRAS",4646800010690,3.27317210561929,-0.628104801244294,7.3116857946429,0.549981182732102,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.442831206491273,-0.0820878965409486,-0.871100889027377
"TEMPERATE SIERRAS",4646886010690,2.01985053386349,-0.436928388113489,4.3677009383947,0.2319290451053,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.585383625978371,0.154158931188883,-0.871100889027377
"TEMPERATE SIERRAS",4646945010690,1.98027239083426,-0.471403800709265,4.3659084750332,0.140333085216803,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.500132511085235,0.225167426182191,-0.871100889027377
"TEMPERATE SIERRAS",4647040010690,1.42365452092909,-0.245820784929094,3.70191637430945,0.729733971781457,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.430383484433044,0.751783210469575,-0.871100889027377
"TEMPERATE SIERRAS",4647069010690,2.91214881233056,-0.187030196966923,6.69169608928845,1.417118020257,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.259706491497697,-0.358659459224506,-0.871100889027377
"TEMPERATE SIERRAS",4647461010690,2.7819615817383,-0.4585461236133,6.20057622202444,0.969905280975561,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0669059482168385,0.370374226185045,-0.871100889027377
"TEMPERATE SIERRAS",4648594010690,1.23712603997307,-0.367696446154886,4.43329187215487,-1.03819936315487,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.385219062340049,-1.01286879024974,-0.871100889027377
"TEMPERATE SIERRAS",4648656010690,1.65193374800604,-0.37566171118786,5.94432397938642,-0.903552624931871,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0493827653812208,-1.29546446020225,-0.871100889027377
"TEMPERATE SIERRAS",4648732010690,1.6095158599013,-0.334811468537665,4.09372456613161,-0.0901260061316087,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.48653444156032,-0.25756636973914,-0.871100889027377
"TEMPERATE SIERRAS",4648988010690,2.9759922821325,-0.376425453950678,9.01082013858341,-0.41897783385614,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.347336300182316,-2.22880751231126,-0.871100889027377
"TEMPERATE SIERRAS",4649102010690,1.69553027576548,-0.536457015129115,6.15114511856078,-1.22777152792442,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.0774259941235112,-1.0977572063021,-0.871100889027377
"TEMPERATE SIERRAS",4649152010690,1.94320051369596,-0.522645800059599,7.52660765967185,-1.59119345358094,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.0352356320803379,-1.98639560841974,-0.871100889027377
"TEMPERATE SIERRAS",4649218010690,2.0030876335303,-0.521585284712125,7.76213371596979,-1.02195771033344,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.77815763047118,-1.24777926966126,-0.871100889027377
"TEMPERATE SIERRAS",4649357010690,1.42737792601411,-0.267519780559563,5.71555998957368,-0.608594946391861,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.376765613988439,-1.07732794357968,-0.871100889027377
"TEMPERATE SIERRAS",4649489010690,2.09535728152289,-0.368475896704708,7.87068852804396,-0.669607230407602,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.617029156698242,-1.53833957683623,-0.871100889027377
"TEMPERATE SIERRAS",4649685010690,2.10833166725483,-0.18728730680028,7.00128550660698,0.00716959648393445,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.214944064667993,-1.3905919390425,-0.871100889027377
"TEMPERATE SIERRAS",4649742010690,2.7096642130401,-0.433691976858284,8.62594449152015,-0.702171289247425,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.168100642781641,-2.05168529523159,-0.871100889027377
"TEMPERATE SIERRAS",4650008010690,2.01684398971724,-0.615616607626329,7.3967001215214,-1.53153686033958,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.103436486695778,-1.57704315173684,-0.871100889027377
"TEMPERATE SIERRAS",4650048010690,2.30851447186528,-0.25949189477437,8.21822735827899,-0.469249328551721,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.282926362690303,-1.99940414279786,-0.871100889027377
"TEMPERATE SIERRAS",4650416010690,2.07865968602625,-0.313421379298977,6.10145550712659,-0.147689464672041,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.227717656337366,-1.01396119765483,-0.871100889027377
"TEMPERATE SIERRAS",4650570010690,1.82219183010518,-0.240775234014271,5.54370226693678,-0.140466614391332,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.231804941061649,-1.01128919778812,-0.871100889027377
"TEMPERATE SIERRAS",4650742010690,1.49160385895431,-0.324693367772493,5.07624839869069,-0.340987316054331,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.225799984934204,-0.517436175312466,-0.871100889027377
"TEMPERATE SIERRAS",4650981010690,1.94381813796136,-0.383288494052274,4.92160773069196,-0.127120731237422,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.575253296573818,-0.506693858694766,-0.871100889027377
"TEMPERATE SIERRAS",4651345010690,1.79618723832964,-0.105185557693276,5.35919865813502,0.375107655774074,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0704550419480942,-0.843603501899685,-0.871100889027377
"TEMPERATE SIERRAS",4651456010690,2.63250577479576,-0.473486575432123,7.98165650141428,-0.461336822777916,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0571046042971502,-1.43340306855474,-0.871100889027377
"TEMPERATE SIERRAS",4652076010690,1.55112280184172,-0.393740855387166,5.17202517660547,-0.461432754878201,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.207812927354017,-0.455879492410617,-0.871100889027377
"TEMPERATE SIERRAS",4652190010690,1.41856055996582,-0.326368928965816,5.69568023139502,-0.9106263062132,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.181141905471791,-1.23766943590053,-0.871100889027377
"TEMPERATE SIERRAS",4652233010690,2.03758914183461,-0.380988699016434,6.83297364451386,-0.644045278695678,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.0235734486398546,-1.37463568251946,-0.871100889027377
"TEMPERATE SIERRAS",4652306010690,1.8555882866634,-0.182308686754306,6.26227504546937,-0.0947669742875519,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.126207511329116,-1.24752666646939,-0.871100889027377
"TEMPERATE SIERRAS",4652327010690,1.7952276437359,-0.43865479882681,7.24276863712854,-1.03006421703763,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.633302749941168,-1.37289271560161,-0.871100889027377
"TEMPERATE SIERRAS",4652591010690,1.55059751768219,-0.461426151409465,5.79014511613782,-1.19081303259237,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.0207577736962715,-1.20053773810096,-0.871100889027377
"TEMPERATE SIERRAS",4652640010690,1.73062703935173,-0.266938156260817,6.99506207437805,-0.590707686196232,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.638289159780557,-1.42810869188093,-0.871100889027377
"TEMPERATE SIERRAS",4652828010690,1.74116793784792,-0.445486320393371,6.59130066784761,-1.00149923702943,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.317529798751021,-1.2347793717475,-0.871100889027377
"TEMPERATE SIERRAS",4652965010690,2.24291539227575,-0.816454378275749,8.08510857544666,-2.23511941035575,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",-0.203728403135168,-1.97037957030927,-0.871100889027377
"TEMPERATE SIERRAS",4653128010690,2.29316552943812,-0.214283235983566,8.01866753328951,-0.22246558892587,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.339699722763562,-1.82776540675498,-0.871100889027377
"TEMPERATE SIERRAS",4653254010690,2.4993540249465,-0.269830073673773,7.12460979403539,0.458430118146427,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.150175620593835,-0.856843686037457,-0.871100889027377
"TEMPERATE SIERRAS",4653454010690,2.28124086320709,-0.0763884230252678,7.41716982022821,0.353234085226345,"TEMPERATE SIERRAS & SOUTHERN SEMIARID HIGHLANDS",0.210405604781463,-1.60140149265282,-0.871100889027377
